OE,,ESTIMATED OLIGOHALINE (0.51-5.0 PPT),,,,
P,,POLYHALINE (>18.0 PPT),,,,
PE,,ESTIMATED POLYHALINE (>18.0 PPT),,,,
TAB_SAMPLE_TYPES,TAB_SAMPLE_TYPES,TAB_SAMPLE_TYPES,,,,
,Name,,Description,Data Type,Length,Length
SAMPLE_TYPE,SAMPLE_TYPE,SAMPLE COLLECTION TYPE CODE,SAMPLE COLLECTION TYPE CODE,VARCHAR,5,
(PK),,,,,,
DESCRIPTION,DESCRIPTION,CODE DEFINITION,,VARCHAR,130,
(NN),,,,,,
GENERAL:,,This table stores information relating to the type of field samples taken at given site. These,This table stores information relating to the type of field samples taken at given site. These,This table stores information relating to the type of field samples taken at given site. These,This table stores information relating to the type of field samples taken at given site. These,
codes are used in the TAB_BIOTA_EVENT table.,codes are used in the TAB_BIOTA_EVENT table.,codes are used in the TAB_BIOTA_EVENT table.,Additional codes may be added as needed. Currently,Additional codes may be added as needed. Currently,Additional codes may be added as needed. Currently,Additional codes may be added as needed. Currently
accepted SAMPLE_TYPE designations are as follows:,accepted SAMPLE_TYPE designations are as follows:,accepted SAMPLE_TYPE designations are as follows:,accepted SAMPLE_TYPE designations are as follows:,,,
C,= Composite Sample (May be composite of multiple samples from a site or multiple depths),= Composite Sample (May be composite of multiple samples from a site or multiple depths),= Composite Sample (May be composite of multiple samples from a site or multiple depths),,,
D,= Discrete (GRAB) Sample (Single sample from site or depth),= Discrete (GRAB) Sample (Single sample from site or depth),,,,
ISM_H,"= In-Situ Measurement, Collected as part of a Horizontal Transect","= In-Situ Measurement, Collected as part of a Horizontal Transect",,,,
ISM_V,"= In-Situ Measurement, Collected as part of a Vertical Profile","= In-Situ Measurement, Collected as part of a Vertical Profile",,,,
,,,28,,,
,,Phytoplankton And Zooplankton Database Design And Data Dictionary: Version 3.0,Phytoplankton And Zooplankton Database Design And Data Dictionary: Version 3.0,Phytoplankton And Zooplankton Database Design And Data Dictionary: Version 3.0,,
