BAY015 3/16/1985,3/31/1985,198503B,BAY044 8/1/1986,8/15/1986,198608A,
BAY016 4/1/1985,4/15/1985,198504A,BAY045 8/16/1986,8/31/1986,198608B,
BAY017 4/16/1985,4/30/1985,198504B,BAY046 9/1/1986,9/15/1986,198609A,
BAY018 5/1/1985,5/15/1985,198505A,BAY047 9/16/1986,9/30/1986,198609B,
BAY019 5/16/1985,5/31/1985,198505B,BAY048 10/1/1986,10/15/1986 198610A,10/15/1986 198610A,
BAY020 6/1/1985,6/15/1985,198506A,BAY049 10/16/1986,10/31/1986 198610B,10/31/1986 198610B,
BAY021 6/16/1985,6/30/1985,198506B,BAY050 11/1/1986,11/30/1986 198611A,11/30/1986 198611A,
BAY022 7/1/1985,7/15/1985,198507A,BAY051 12/1/1986,12/31/1986 198612A,12/31/1986 198612A,
BAY023 7/16/1985,7/31/1985,198507B,BAY052 1/1/1987,1/31/1987,198701A,
BAY024 8/1/1985,8/15/1985,198508A,BAY053 2/1/1987,2/28/1987,198702A,
BAY025 8/16/1985,8/31/1985,198508B,BAY054 3/1/1987,3/15/1987,198703A,
BAY026 9/1/1985,9/15/1985,198509A,BAY055 3/16/1987,3/31/1987,198703B,
BAY027 9/16/1985,10/2/1985,198509B,BAY056 4/1/1987,4/15/1987,198704A,
BAY028 10/3/1985,10/14/1985 198510A,,BAY057 4/16/1987,4/30/1987,198704B,
BAY029 10/15/1985,11/6/1985,198510B,BAY058 5/1/1987,5/15/1987,198705A,
,,35,,,,
,Phytoplankton And Zooplankton Database Design And Data Dictionary: Version 3.0,Phytoplankton And Zooplankton Database Design And Data Dictionary: Version 3.0,Phytoplankton And Zooplankton Database Design And Data Dictionary: Version 3.0,Phytoplankton And Zooplankton Database Design And Data Dictionary: Version 3.0,Phytoplankton And Zooplankton Database Design And Data Dictionary: Version 3.0,
